x,y,z
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-15.77416975,-0.961010304,1.763379392
-15.49753231,-0.932401962,1.750957112
-15.22089487,-0.90379362,1.738534832
-14.94017048,-0.887840141,1.727058325
-14.65944609,-0.871886662,1.715581818
-14.38403994,-0.855125467,1.703450355
-14.10863379,-0.838364273,1.691318892
-13.83322764,-0.821603079,1.679187428
-13.55782149,-0.804841884,1.667055965
-13.28241533,-0.78808069,1.654924502
-13.00700918,-0.771319496,1.642793039
-12.73160303,-0.754558301,1.630661576
-12.45619688,-0.737797107,1.618530113
-12.18043907,-0.717283297,1.602922289
-11.90468125,-0.696769488,1.587314466
-11.62892344,-0.676255679,1.571706643
-11.36250882,-0.663161601,1.555590864
-11.0960942,-0.650067523,1.539475085
-10.82967959,-0.636973446,1.523359306
-10.56326497,-0.623879368,1.507243527
-10.29285555,-0.605043415,1.49420557
-10.02244614,-0.586207462,1.481167613
-9.752036723,-0.567371509,1.468129655
-9.481627308,-0.548535556,1.455091698
-9.219441039,-0.537803448,1.438332166
-8.937000227,-0.526928986,1.417535401
-8.675340732,-0.512408069,1.394655366
-8.408201745,-0.487933304,1.390800029
-8.146794286,-0.479779393,1.365296578
-7.888314208,-0.461613193,1.343622304
-7.611458042,-0.435777363,1.338631061
-7.34474816,-0.432027647,1.318702987
-7.084995018,-0.424913288,1.298555689
-6.819583089,-0.414438662,1.282950754
-6.558075242,-0.400489018,1.264281072
-6.296567395,-0.386539373,1.24561139
-6.026545665,-0.377253325,1.225522793
-5.775106502,-0.360722628,1.196633505
-5.513962438,-0.36110891,1.176185252
-5.244294859,-0.349539551,1.164356022
-4.968797353,-0.349253031,1.140358966
-4.716033068,-0.339551075,1.123883195
-4.457841164,-0.320793186,1.09557607
-4.202559649,-0.319686684,1.086913256
-3.931006594,-0.294850829,1.06163347
-3.669451581,-0.290377761,1.041906743
-3.685494659,-0.288788647,1.021554405
-3.701537738,-0.287199532,1.001202066
-3.717580816,-0.285610417,0.980849728
-3.733623895,-0.284021302,0.96049739
-3.749666974,-0.282432187,0.940145052
-3.765710052,-0.280843072,0.919792713
-3.781753131,-0.279253958,0.899440375
-3.79779621,-0.277664843,0.879088037
-3.813839288,-0.276075728,0.858735698
-3.829882367,-0.274486613,0.83838336
-3.845925445,-0.272897498,0.818031022
-3.861968524,-0.271308384,0.797678684
-3.878011603,-0.269719269,0.777326345
-3.894054681,-0.268130154,0.756974007
-3.91009776,-0.266541039,0.736621669
-3.926140838,-0.264951924,0.71626933
-3.942183917,-0.263362809,0.695916992
-3.958226996,-0.261773695,0.675564654
-3.974270074,-0.26018458,0.655212316
-3.990313153,-0.258595465,0.634859977
-4.006356232,-0.25700635,0.614507639
-4.02239931,-0.255417235,0.594155301
-4.038442389,-0.253828121,0.573802962
-4.054485467,-0.252239006,0.553450624
-4.070528546,-0.250649891,0.533098286
-4.086571625,-0.249060776,0.512745947
-4.102614703,-0.247471661,0.492393609
-4.102614703,-0.247471661,0.492393609
-4.360714888,-0.213077392,0.467925302
-4.721877059,-0.367799112,0.440023852
-4.992442157,0.009333365,0.414161814
-5.111363748,-0.161466677,0.408498135
-5.356131628,-0.122628905,0.386703918
-1,-1,-1
-1,-1,-1
